1981/08/21,Jerry Garcia Band,Keystone,,Berkeley,CA,
I:,I'll Take A Melody,,,,,
,They Love Each Other,,,,,
,After Midnight,,,,,
,Russian Lullaby,,,,,
,Second That Emotion,,,,,
,Tangled Up In Blue,,,,,
II:,Mission In The Rain,,,,,
,The Harder They Come,,,,,
,Let It Rock,,,,,
,The Night They Drove Old Dixie Down,,,,,
,Dear Prudence,,,,,
,Midnight Moonlight,,,,,
1981/08/22,Jerry Garcia Band,Fairfax Pavilion,,Fairfax,CA,(Phil Lesh substitutes for John Kahn)
I:,How Sweet It Is,,,,,
,Mission In The Rain,,,,,
,Sugaree,,,,,
,Tangled Up In Blue,,,,,
II:,I'll Take A Melody,,,,,
,The Harder They Come,,,,,
,Knockin' On Heaven's Door,,,,,
,Midnight Moonlight,,,,,
1981/08/23,Jerry Garcia Band,Keystone,,Palo Alto,CA,
I:,The Way You Do The Things You Do,,,,,
,They Love Each Other,,,,,
,Second That Emotion,,,,,
,Mississippi Moon,,,,,
,Roadrunner,,,,,
,Deal,,,,,
II:,The Harder They Come,,,,,
,Don't Let Go,,,,,
,Simple Twist Of Fate,,,,,
,The Night They Drove Old Dixie Down,,,,,
,Tangled Up In Blue,,,,,
1981/08/27,Grateful Dead,Long Beach Arena,,Long Beach,CA,(last Cumberland Blues 10/18/74)
I:,Alabama Getaway,,,,,
,> Promised Land,,,,,
,Friend Of The Devil,,,,,
,> C.C. Rider,,,,,
,Peggy-O,,,,,
,> El Paso,,,,,
,Bird Song,,,,,
,Passenger,,,,,
,Cumberland Blues,,,,,
,Looks Like Rain,,,,,
,> Might As Well,,,,,
II:,Samson & Delilah,,,,,
,Scarlet Begonias,,,,,
,> Fire On The Mountain,,,,,
,Estimated Prophet,,,,,
,> Eyes Of The World,,,,,
,> Drums,,,,,
,> Space,,,,,
,> Not Fade Away,,,,,
,> Black Peter,,,,,
,> Good Lovin',,,,,
E:,Don't Ease Me In,,,,,
1981/08/28,Grateful Dead,Long Beach Arena,,Long Beach,CA,(first Never Trust A Woman)
I:,Jack Straw,,,,,
,They Love Each Other,,,,,
,Me & My Uncle,,,,,
,> Big River,,,,,
,Althea,,,,,
,> Little Red Rooster,,,,,
,Brown-Eyed Women,,,,,
,Let It Grow,,,,,
,> China Cat Sunflower,,,,,
,> I Know You Rider,,,,,
II:,Shakedown Street,,,,,
,Lost Sailor,,,,,
,> Saint Of Circumstance,,,,,
,> The Wheel,,,,,
,> Never Trust A Woman,,,,,
,> Drums,,,,,
,> Space,,,,,
,> Spanish Jam,,,,,
,> Truckin',,,,,
,> Wharf Rat,,,,,
,> Sugar Magnolia,,,,,
E:,U.S. Blues,,,,,
1981/08/30,Grateful Dead,Compton Terrace,,Tempe,AZ,
I:,Mississippi Half-Step,,,,,
,> Franklin's Tower,,,,,
,Minglewood Blues,,,,,
,Tennessee Jed,,,,,
,Mama Tried,,,,,
,> Mexicali Blues,,,,,
,It Must Have Been The Roses,,,,,
,Beat It On Down The Line,,,,,
,Cumberland Blues,,,,,
,Looks Like Rain,,,,,
,> Might As Well,,,,,
II:,Samson & Delilah,,,,,
,Ship Of Fools,,,,,
,Estimated Prophet,,,,,
,> He's Gone,,,,,
,> Drums,,,,,
,> Space,,,,,
,> The Other One,,,,,
,> Stella Blue,,,,,
,> Goin' Down The Road,,,,,
,> Good Lovin',,,,,
E:,Don't Ease Me In,,,,,
1981/08/31,Grateful Dead,Aladdin Theatre,,Las Vegas,NV,
I:,Feel Like A Stranger,,,,,
,Jack-A-Roe,,,,,
,> El Paso,,,,,
,Candyman,,,,,
,> Little Red Rooster,,,,,
,Loser,,,,,
,Cassidy,,,,,
,Althea,,,,,
,Let It Grow,,,,,
,> Deal,,,,,
II:,Lost Sailor,,,,,
,> Saint Of Circumstance,,,,,
,> Scarlet Begonias,,,,,
,> Fire On The Mountain,,,,,
,Playin' In The Band,,,,,
,> Drums,,,,,
,> Space,,,,,
,> Never Trust A Woman,,,,,
,> Morning Dew,,,,,
,> Playin' Reprise,,,,,
,> Around & Around,,,,,
,> Johnny B. Goode,,,,,
E:,U.S. Blues,,,,,
1981/09/07,Jerry Garcia Band,Concord Pavilion,,Concord,CA,
I:,The Way You Do The Things You Do,,,,,
,Knockin' On Heaven's Door,,,,,
,Roadrunner,,,,,
,Sugaree,,,,,
II:,The Harder They Come,,,,,
,Mississippi Moon,,,,,
,Second That Emotion,,,,,
,The Night They Drove Old Dixie Down,,,,,
,Dear Prudence,,,,,
,Tangled Up In Blue,,,,,
E:,How Sweet It Is,,,,,
1981/09/11,Grateful Dead,Greek Theatre,University of California,Berkeley,CA,
I:,Minglewood Blues,,,,,
,They Love Each Other,,,,,
,Mama Tried,,,,,
,> Mexicali Blues,,,,,
,Candyman,,,,,
,> Little Red Rooster,,,,,
,Cumberland Blues,,,,,
,> Beat It On Down The Line,,,,,
,Althea,,,,,
,Lost Sailor,,,,,
,> Saint Of Circumstance,,,,,
,> Deal,,,,,
II:,Feel Like A Stranger,,,,,
,> Franklin's Tower,,,,,
,Women Are Smarter,,,,,
,He's Gone,,,,,
,> Truckin',,,,,
,> Drums,,,,,
,> Space,,,,,
,> The Other One,,,,,
,> Morning Dew,,,,,
,> Johnny B. Goode,,,,,
E:,Don't Ease Me In,,,,,
1981/09/12,Grateful Dead,Greek Theatre,University of California,Berkeley,CA,
I:,Shakedown Street,,,,,
,> Greatest Story Ever Told,,,,,
,Friend Of The Devil,,,,,
,> El Paso,,,,,
,Bird Song,,,,,
,> Cassidy,,,,,
,Tennessee Jed,,,,,
,> Looks Like Rain,,,,,
,China Cat Sunflower,,,,,
,> I Know You Rider,,,,,
II:,Scarlet Begonias,,,,,
,> Fire On The Mountain,,,,,
,> C.C. Rider,,,,,
,Estimated Prophet,,,,,
,> Eyes Of The World,,,,,
,> Drums,,,,,
,> Space,,,,,
,> Not Fade Away,,,,,
,> Wharf Rat,,,,,
,> Around & Around,,,,,
,> One More Saturday Night,,,,,
E:,It's All Over Now Baby Blue,,,,,
,Good Lovin',,,,,
1981/09/13,Grateful Dead,Greek Theatre,University of California,Berkeley,CA,
I:,Jack Straw,,,,,
,> Bertha,,,,,
,Me & My Uncle,,,,,
,> Big River,,,,,
,To Lay Me Down,,,,,
,> Little Red Rooster,,,,,
,Loser,,,,,
,Passenger,,,,,
,Ramble On Rose,,,,,
,> Let It Grow,,,,,
,> Might As Well,,,,,
II:,Cold Rain & Snow,,,,,
,> Samson & Delilah,,,,,
,It Must Have Been The Roses,,,,,
,Lost Sailor,,,,,
,> Saint Of Circumstance,,,,,
,> Terrapin Station,,,,,
,> Never Trust A Woman,,,,,
,> Drums,,,,,
,> Space,,,,,
,> The Wheel,,,,,
,> I Need A Miracle,,,,,
,> Goin' Down The Road,,,,,
,> Sugar Magnolia,,,,,
E:,Satisfaction,,,,,
,> Brokedown Palace,,,,,
1981/09/18,Jerry Garcia Band,Keystone,,Berkeley,CA,
I:,The Way You Do The Things You Do,,,,,
,They Love Each Other,,,,,
,I'll Take A Melody,,,,,
,Second That Emotion,,,,,
,Valerie,,,,,
,Tangled Up In Blue,,,,,
II:,Mission In The Rain,,,,,
,The Harder They Come,,,,,
,The Night They Drove Old Dixie Down,,,,,
,Dear Prudence,,,,,
,Midnight Moonlight,,,,,
1981/09/19,Jerry Garcia Band,The Stone,,San Francisco,CA,
I:,How Sweet It Is,,,,,
,Sugaree,,,,,
,Mystery Train,,,,,
,Love In The Afternoon,,,,,
,Mississippi Moon,,,,,
,Second That Emotion,,,,,
II:,The Way You Do The Things You Do,,,,,
,Knockin' On Heaven's Door,,,,,
,Valerie,,,,,
,The Harder They Come,,,,,
,Russian Lullaby,,,,,
,Tangled Up In Blue,,,,,
1981/09/20,Jerry Garcia Band,The Stone,,San Francisco,CA,
I:,The Way You Do The Things You Do,,,,,
,Catfish John,,,,,
,That's What Love Will Make You Do,,,,,
,Simple Twist Of Fate,,,,,
,Second That Emotion,,,,,
II:,The Harder They Come,,,,,
,Valerie,,,,,
,Don't Let Go,,,,,
,Dear Prudence,,,,,
,Midnight Moonlight,,,,,
1981/09/25,Grateful Dead,Stabler Arena,Lehigh University,Bethlehem,PA,
I:,Minglewood Blues,,,,,
,Friend Of The Devil,,,,,
,> El Paso,,,,,
,Peggy-O,,,,,
,> Little Red Rooster,,,,,
,Bird Song,,,,,
,> Beat It On Down The Line,,,,,
,Cumberland Blues,,,,,
,Passenger,,,,,
,Althea,,,,,
,> The Music Never Stopped,,,,,
II:,Might As Well,,,,,
,> Samson & Delilah,,,,,
,Scarlet Begonias,,,,,
,> Fire On The Mountain,,,,,
,Never Trust A Woman,,,,,
,> Lost Sailor,,,,,
,> Saint Of Circumstance,,,,,
,> Drums,,,,,
,> Space,,,,,
,> The Wheel,,,,,
,> Sugar Magnolia,,,,,
,> Black Peter,,,,,
,> Around & Around,,,,,
,> Sunshine Daydream,,,,,
E:,U.S. Blues,,,,,
1981/09/26,Grateful Dead,Buffalo Memorial Auditorium,,Buffalo,NY,
I:,Shakedown Street,,,,,
,> C.C. Rider,,,,,
,They Love Each Other,,,,,
,Cassidy,,,,,
,Jack-A-Roe,,,,,
,On The Road Again,,,,,
,Ramble On Rose,,,,,
,Looks Like Rain,,,,,
,Brown-Eyed Women,,,,,
,Let It Grow,,,,,
,> Don't Ease Me In,,,,,
II:,Playin' In The Band,,,,,
,> Bertha,,,,,
,> Estimated Prophet,,,,,
,> Goin' Down The Road,,,,,
,> Drums,,,,,
,> Space,,,,,
,> Not Fade Away,,,,,
,> Morning Dew,,,,,
,> Playin' Reprise,,,,,
,> One More Saturday Night,,,,,
E:,Johnny B. Goode,,,,,
1981/09/27,Grateful Dead,Capital Centre,,Landover,MD,
I:,Jack Straw,,,,,
,Alabama Getaway,,,,,
,> Promised Land,,,,,
,Candyman,,,,,
,> Little Red Rooster,,,,,
,Althea,,,,,
,Me & My Uncle,,,,,
,> Mexicali Blues,,,,,
,It Must Have Been The Roses,,,,,
,> Lost Sailor,,,,,
,> Saint Of Circumstance,,,,,
II:,China Cat Sunflower,,,,,
,> I Know You Rider,,,,,
,Women Are Smarter,,,,,
,He's Gone,,,,,
,> Truckin',,,,,
,> Drums,,,,,
,> Space,,,,,
,> Spanish Jam,,,,,
,> Wharf Rat,,,,,
,> I Need A Miracle,,,,,
,> Good Lovin',,,,,
E:,It's All Over Now Baby Blue,,,,,
1981/09/30,Grateful Dead,Playhouse Theatre,,Edinburgh,Scotland,
I:,Alabama Getaway,,,,,
,> Greatest Story Ever Told,,,,,
,They Love Each Other,,,,,
,Little Red Rooster,,,,,
,Candyman,,,,,
,Me & My Uncle,,,,,
,> Big River,,,,,
,Loser,,,,,
,Minglewood Blues,,,,,
,Althea,,,,,
,> Let It Grow,,,,,
,> Don't Ease Me In,,,,,
II:,Feel Like A Stranger,,,,,
,Ship Of Fools,,,,,
,Samson & Delilah,,,,,
,Never Trust A Woman,,,,,
,Estimated Prophet,,,,,
,> Eyes Of The World,,,,,
,> Drums,,,,,
,> Space,,,,,
,> The Other One,,,,,
,> Stella Blue,,,,,
,> Good Lovin',,,,,
E:,U.S. Blues,,,,,
1981/10/02,Grateful Dead,Rainbow Theatre,,London,England,(may have been rescheduled from 9/30; see second ticket image)
I:,Minglewood Blues,,,,,
,Sugaree,,,,,
,> C.C. Rider,,,,,
,Cumberland Blues,,,,,
,Cassidy,,,,,
,Dire Wolf,,,,,
,Mama Tried,,,,,
,> Mexicali Blues,,,,,
,Althea,,,,,
,> Lost Sailor,,,,,
,> Saint Of Circumstance,,,,,
II:,Playin' In The Band,,,,,
,> Shakedown Street,,,,,
,> Bertha,,,,,
,> Drums,,,,,
,> Space,,,,,
,> Spanish Jam,,,,,
,> Truckin',,,,,
,> Black Peter,,,,,
,> Sugar Magnolia,,,,,
E:,U.S. Blues,,,,,
1981/10/03,Grateful Dead,Rainbow Theatre,,London,England,
I:,Alabama Getaway,,,,,
,> Promised Land,,,,,
,Peggy-O,,,,,
,Me & My Uncle,,,,,
,> Big River,,,,,
,Tennessee Jed,,,,,
,> Little Red Rooster,,,,,
,Bird Song,,,,,
,Looks Like Rain,,,,,
,> China Cat Sunflower,,,,,
,> I Know You Rider,,,,,
II:,Feel Like A Stranger,,,,,
,> Franklin's Tower,,,,,
,Estimated Prophet,,,,,
,> Terrapin Station,,,,,
,> Drums,,,,,
,> Space,,,,,
,> Not Fade Away,,,,,
,> Morning Dew,,,,,
,> Around & Around,,,,,
,> One More Saturday Night,,,,,
E:,Brokedown Palace,,,,,
1981/10/04,Grateful Dead,Rainbow Theatre,,London,England,
I:,Jam,,,,,
,> Jack Straw,,,,,
,Friend Of The Devil,,,,,
,> El Paso,,,,,
,Jack-A-Roe,,,,,
,Beat It On Down The Line,,,,,
,Brown-Eyed Women,,,,,
,> Minglewood Blues,,,,,
,Row Jimmy,,,,,
,Let It Grow,,,,,
,> Deal,,,,,
II:,Cold Rain & Snow,,,,,
,> Samson & Delilah,,,,,
,Scarlet Begonias,,,,,
,> Fire On The Mountain,,,,,
,Lost Sailor,,,,,
,> Saint Of Circumstance,,,,,
,> Drums,,,,,
,> Space,,,,,
,> Spanish Jam,,,,,
,> The Other One,,,,,
,> Wharf Rat,,,,,
,> Sugar Magnolia,,,,,
E:,Don't Ease Me In,,,,,
1981/10/06,Grateful Dead,Rainbow Theatre,,London,England,
I:,Shakedown Street,,,,,
,> Minglewood Blues,,,,,
,> It Must Have Been The Roses,,,,,
,Little Red Rooster,,,,,
,Althea,,,,,
,Me & My Uncle,,,,,
,> Mexicali Blues,,,,,
,Never Trust A Woman,,,,,
,Cumberland Blues,,,,,
,> Looks Like Rain,,,,,
,> Might As Well,,,,,
II:,Women Are Smarter,,,,,
,High Time,,,,,
,Estimated Prophet,,,,,
,> He's Gone,,,,,
,> Drums,,,,,
,> Space,,,,,
,> Blues For Allah Jam,,,,,
,> The Wheel,,,,,
,> Sugar Magnolia,,,,,
,> Stella Blue,,,,,
,> Good Lovin',,,,,
E:,Sunshine Daydream,,,,,
,> Brokedown Palace,,,,,
1981/10/08,Grateful Dead,Forum Theatre,,Copenhagen,Denmark,
I:,Feel Like A Stranger,,,,,
,They Love Each Other,,,,,
,> C.C. Rider,,,,,
,Cumberland Blues,,,,,
,Mama Tried,,,,,
,> Mexicali Blues,,,,,
,Althea,,,,,
,Cassidy,,,,,
,Loser,,,,,
,The Music Never Stopped,,,,,
II:,Scarlet Begonias,,,,,
,> Fire On The Mountain,,,,,
,Playin' In The Band,,,,,
,> Terrapin Station,,,,,
,> Drums,,,,,
,> Space,,,,,
,> Not Fade Away,,,,,
,> Black Peter,,,,,
,> Around & Around,,,,,
,> Johnny B. Goode,,,,,
E:,U.S. Blues,,,,,
1981/10/09,Robert Hunter,The Boarding House,,San Francisco,CA,(w/David Nelson; incomplete)
I:,Sawin' On The Strings,,,,,
,Crooked Judge,,,,,
,Dark Hollow,,,,,
1981/10/10,Grateful Dead,Stadthalle,,Bremen,Germany,
I:,Shakedown Street,,,,,
,> Bertha,,,,,
,> Minglewood Blues,,,,,
,Friend Of The Devil,,,,,
,> El Paso,,,,,
,Tennessee Jed,,,,,
,Me & My Uncle,,,,,
,> Big River,,,,,
,Bird Song,,,,,
,Let It Grow,,,,,
,> Deal,,,,,
II:,Women Are Smarter,,,,,
,Sugaree,,,,,
,Lost Sailor,,,,,
,> Saint Of Circumstance,,,,,
,> Eyes Of The World,,,,,
,> Drums,,,,,
,> Space,,,,,
,> Truckin',,,,,
,> The Other One,,,,,
,> Wharf Rat,,,,,
,> One More Saturday Night,,,,,
E:,Casey Jones,,,,,
1981/10/10,Robert Hunter,The Boarding House,,San Francisco,CA,
1981/10/11,Jerry Garcia & Bob Weir,Melkweg,Amsterdam,The,Netherlands,
I:,(acoustic) Monkey & The Engineer,,,,,
,I've Been All Around This World,,,,,
,Cassidy,,,,,
,Jack-a-Roe,,,,,
,On The Road Again,,,,,
,Bird Song,,,,,
,Oh Babe It Ain't No Lie,,,,,
1981/10/12,Grateful Dead,Olympiahalle,,Munich,Germany,
I:,Jack Straw,,,,,
,Candyman,,,,,
,> Little Red Rooster,,,,,
,Cumberland Blues,,,,,
,> Beat It On Down The Line,,,,,
,Ramble On Rose,,,,,
,Mama Tried,,,,,
,> Mexicali Blues,,,,,
,Althea,,,,,
,Passenger,,,,,
,China Cat Sunflower,,,,,
,> I Know You Rider,,,,,
II:,Bertha,,,,,
,> Samson & Delilah,,,,,
,Ship Of Fools,,,,,
,Estimated Prophet,,,,,
,> Goin' Down The Road,,,,,
,> Never Trust A Woman,,,,,
,> Drums,,,,,
,> Space,,,,,
,> Not Fade Away,,,,,
,> Stella Blue,,,,,
,> Around & Around,,,,,
,> Good Lovin',,,,,
E:,U.S. Blues,,,,,
1981/10/13,Grateful Dead,Walter Koebel Halle,,Russelsheim,Germany,
I:,Alabama Getaway,,,,,
,> Greatest Story Ever Told,,,,,
,They Love Each Other,,,,,
,C.C. Rider,,,,,
,Peggy-O,,,,,
,Cassidy,,,,,
,To Lay Me Down,,,,,
,Minglewood Blues,,,,,
,Bird Song,,,,,
,> Looks Like Rain,,,,,
,> Don't Ease Me In,,,,,
II:,Cold Rain & Snow,,,,,
,Lost Sailor,,,,,
,> Saint Of Circumstance,,,,,
,> Drums,,,,,
,> Space,,,,,
,> Spanish Jam,,,,,
,> The Wheel,,,,,
,> Sugar Magnolia,,,,,
,> Black Peter,,,,,
,> Sunshine Daydream,,,,,
E:,Satisfaction,,,,,
1981/10/15,Grateful Dead,Melkweg,,Amsterdam,Netherlands,(first Spoonful)
I:,Minglewood Blues,,,,,
,They Love Each Other,,,,,
,> El Paso,,,,,
,Friend Of The Devil,,,,,
,> Little Red Rooster,,,,,
,Althea,,,,,
,Beat It On Down The Line,,,,,
,Far From Me,,,,,
,> Alabama Getaway,,,,,
,> Promised Land,,,,,
II:,Women Are Smarter,,,,,
,He's Gone,,,,,
,> Spoonful,,,,,
,> Drums,,,,,
,> Space,,,,,
,> The Other One,,,,,
,> Wharf Rat,,,,,
,> Around & Around,,,,,
,> Johnny B. Goode,,,,,
E:,It's All Over Now Baby Blue,,,,,
1981/10/16,Grateful Dead,Melkweg,,Amsterdam,Netherlands,(first Gloria; last Turn On Your Lovelight 5/24/72; only live performance of Hully Gully)
I:,(acoustic) On The Road Again,,,,,
,Dire Wolf,,,,,
,Monkey & The Engineer,,,,,
,Bird Song,,,,,
,Cassidy,,,,,
,Oh Babe It Ain't No Lie,,,,,
,The Race Is On,,,,,
,Ripple,,,,,
II:,(electric) Playin' In The Band,,,,,
,> Hully Gully,,,,,
,> The Wheel,,,,,
,> Samson & Delilah,,,,,
,Gloria,,,,,
,> Turn On Your Lovelight,,,,,
,> Goin' Down The Road,,,,,
,> Playin' Reprise,,,,,
,> Black Peter,,,,,
,> Sugar Magnolia,,,,,
1981/10/17,Grateful Dead,Hippodrome,,Paris,France,
I:,Shakedown Street,,,,,
,> Minglewood Blues,,,,,
,Candyman,,,,,
,Me & My Uncle,,,,,
,> Big River,,,,,
,Althea,,,,,
,> Little Red Rooster,,,,,
,Brown-Eyed Women,,,,,
,> Looks Like Rain,,,,,
,Don't Ease Me In,,,,,
II:,Truckin',,,,,
,> Bird Song,,,,,
,> Never Trust A Woman,,,,,
,> Estimated Prophet,,,,,
,> Eyes Of The World,,,,,
,> Drums,,,,,
,> Space,,,,,
,> Not Fade Away,,,,,
,> Morning Dew,,,,,
,> Around & Around,,,,,
,> One More Saturday Night,,,,,
E:,U.S. Blues,,,,,
1981/10/19,Grateful Dead,Sports Palace,,Barcelona,Spain,
I:,Jack Straw,,,,,
,> Franklin's Tower,,,,,
,Mama Tried,,,,,
,> Mexicali Blues,,,,,
,Loser,,,,,
,C.C. Rider,,,,,
,Tennessee Jed,,,,,
,Passenger,,,,,
,Althea,,,,,
,Let It Grow,,,,,
II:,Scarlet Begonias,,,,,
,> Fire On The Mountain,,,,,
,Lost Sailor,,,,,
,> Saint Of Circumstance,,,,,
,> Drums,,,,,
,> Space,,,,,
,> Spanish Jam,,,,,
,> The Other One,,,,,
,> Stella Blue,,,,,
,> Sugar Magnolia,,,,,
E:,Don't Ease Me In,,,,,
1981/10/25,Jerry Garcia Band,Keystone,,Palo Alto,CA,
I:,The Way You Do The Things You Do,,,,,
,I'll Take A Melody,,,,,
,Simple Twist Of Fate,,,,,
,Second That Emotion,,,,,
,Mystery Train,,,,,
,Tangled Up In Blue,,,,,
II:,Sugaree,,,,,
,Catfish John,,,,,
,Mississippi Moon,,,,,
,Don't Let Go,,,,,
,Midnight Moonlight,,,,,
1981/10/27,Jerry Garcia Band,The Stone,,San Francisco,CA,
I:,How Sweet It Is,,,,,
,They Love Each Other,,,,,
,Mission In The Rain,,,,,
,Love In The Afternoon,,,,,
,Mystery Train,,,,,
,Second That Emotion,,,,,
II:,Don't Let Go,,,,,
,Russian Lullaby,,,,,
,Knockin' On Heaven's Door,,,,,
,Dear Prudence,,,,,
,Tangled Up In Blue,,,,,
1981/10/31,Jerry Garcia Band,Tower Theatre,,Upper Darby,PA,
I:,(early) How Sweet It Is,,,,,
,Catfish John,,,,,
,That's What Love Will Make You Do,,,,,
,Simple Twist Of Fate,,,,,
,Knockin' On Heaven's Door,,,,,
,Roadrunner,,,,,
,Deal,,,,,
,Tangled Up In Blue,,,,,
I:,(late) The Way You Do The Things You Do,,,,,
,They Love Each Other,,,,,
,Valerie,,,,,
,I'll Take A Melody,,,,,
,Russian Lullaby,,,,,
,The Night They Drove Old Dixie Down,,,,,
,Dear Prudence,,,,,
E:,Sugaree,,,,,
1981/10/31,Robert Hunter,Washington Hall Performance Gallery,,Seattle,WA,(Linda Waterfall opened)
I:,Touch Of Grey,,,,,
,I'm Counting On You,,,,,
,Jack Straw,,,,,
,Slack String Quartet,,,,,
,It,,,,,
,> Alabama Getaway,,,,,
,Dire Wolf,,,,,
,Day Job,,,,,
,Gallo Del Cielo,,,,,
,Yellow Moon,,,,,
,Truckin',,,,,
II:,Tiger Rose,,,,,
,> Rubin & Cherise,,,,,
,Wheels That Spin,,,,,
,Brown-Eyed Women,,,,,
,Rum Runners,,,,,
,West L.A. Fadeaway,,,,,
,Box Of Rain,,,,,
,Where Did You Go,,,,,
,Miralda,,,,,
,Dry Dusty Road,,,,,
,It Must Have Been The Roses,,,,,
,Cruel White Water,,,,,
,I Never See You,,,,,
,Friend Of The Devil,,,,,
E:,Touch Of Darkness,,,,,
,> Doin' That Rag,,,,,
,Boys In The Barroom,,,,,
1981/11/01,Jerry Garcia Band,Tuttle North Gymnasium,SUNY,Brockport,NY,
I:,The Way You Do The Things You Do,,,,,
,They Love Each Other,,,,,
,Mississippi Moon,,,,,
,Second That Emotion,,,,,
,Mystery Train,,,,,
,Tangled Up In Blue,,,,,
II:,The Harder They Come,,,,,
,Mission In The Rain,,,,,
,Russian Lullaby,,,,,
,The Night They Drove Old Dixie Down,,,,,
,Dear Prudence,,,,,
,Midnight Moonlight,,,,,
1981/11/01,Robert Hunter,Euphoria Ballroom,,Portland,OR,
I:,Touch of Grey,,,,,
,Count on You,,,,,
,Jack Straw,,,,,
,Slack String Quartet,,,,,
,Alabama Getaway,,,,,
,Dire Wolf,,,,,
,Day Job,,,,,
,Gallo Del Cielo,,,,,
,Yellow Moon,,,,,
,Truckin',,,,,
,Tiger Rose,,,,,
,Rubin & Cherise,,,,,
,Wheels That Spin,,,,,
,Brown-Eyed Women,,,,,
,Rum Runners,,,,,
,West L.A. Fadeway,,,,,
,Box Of Rain,,,,,
,Adventures in Love,,,,,
,Miralda,,,,,
,Dry Dusty Road,,,,,
,It Must Have Been the Roses,,,,,
,Cruel White Water,,,,,
,I Never See You,,,,,
,Friend Of The Devil,,,,,
,Touch of Darkness,,,,,
,Doin' That Rag,,,,,
,Boys In The Barroom,,,,,
1981/11/03,Jerry Garcia Band,Painter's Mill Star Theatre,,Owings Mill,MD,
I:,Sugaree,,,,,
,I'll Take A Melody,,,,,
,The Way You Do The Things You Do,,,,,
,How Sweet It Is,,,,,
,Valerie,,,,,
,Mystery Train,,,,,
,Tangled Up In Blue,,,,,
II:,The Harder They Come,,,,,
,Knockin'On Heaven's Door,,,,,
,Don't Let Go,,,,,
,The Night They Drove Old Dixie Down,,,,,
,Dear Prudence,,,,,
,Midnight Moonlight,,,,,
1981/11/04,Jerry Garcia Band,Palace Theatre,,Albany,NY,
I:,How Sweet It Is,,,,,
,Catfish John,,,,,
,Second That Emotion,,,,,
,Simple Twist Of Fate,,,,,
,Mystery Train,,,,,
,Deal,,,,,
II:,Roadrunner,,,,,
,Mission In The Rain,,,,,
,That's What Love Will Make You Do,,,,,
,The Night They Drove Old Dixie Down,,,,,
,Tangled Up In Blue,,,,,
1981/11/06,Jerry Garcia Band,Capitol Theatre,,Passaic,NJ,(Peter Rowan opened)
I:,(early) The Way You Do The Things You Do,,,,,
,They Love Each Other,,,,,
,Simple Twist Of Fate,,,,,
,That's What Love Will Make You Do,,,,,
,Mission In The Rain,,,,,
,Second That Emotion,,,,,
,Deal,,,,,
I:,(late),,,,,
I:,I'll Take A Melody,,,,,
,How Sweet It Is,,,,,
,Mission In The Rain,,,,,
,Love In The Afternoon,,,,,
,Mystery Train,,,,,
II:,The Harder They Come,,,,,
,Valerie,,,,,
,The Night They Drove Old Dixie Down,,,,,
,Tangled Up In Blue,,,,,
1981/11/07,Jerry Garcia Band,McDonough Arena,Georgetown University,Washington,DC,
I:,Sugaree,,,,,
,Catfish John,,,,,
,That's What Love Will Make You Do,,,,,
,Sitting In Limbo,,,,,
,Let It Rock,,,,,
,Midnight Moonlight,,,,,
II:,Second That Emotion,,,,,
,Russian Lullaby,,,,,
,Valerie,,,,,
,Don't Let Go,,,,,
,The Night They Drove Old Dixie Down,,,,,
,Dear Prudence,,,,,
,Tangled Up In Blue,,,,,
1981/11/08,Jerry Garcia Band,Alumni Gymnasium,Rider College,Lawrenceville,NJ,
I:,The Way You Do The Things You Do,,,,,
,They Love Each Other,,,,,
,Valerie,,,,,
,Love In The Afternoon,,,,,
,Second That Emotion,,,,,
,Tangled Up In Blue,,,,,
II:,I'll Take A Melody,,,,,
,Tore Up Over You,,,,,
,The Night They Drove Old Dixie Down,,,,,
,Dear Prudence,,,,,
,Deal,,,,,
E:,How Sweet It Is,,,,,
1981/11/10,Jerry Garcia Band,The Palladium,,New York,NY,(Peter Rowan opened)
I:,(early) How Sweet It Is,,,,,
,Catfish John,,,,,
,Sitting In Limbo,,,,,
,Roadrunner,,,,,
,Simple Twist Of Fate,,,,,
,That's What Love Will Make You Do,,,,,
,Deal,,,,,
E:,Sugaree,,,,,
I:,(late),,,,,
I:,The Way You Do The Things You Do,,,,,
,They Love Each Other,,,,,
,Knockin' On Heaven's Door,,,,,
,Mystery Train,,,,,
II:,I'll Take A Melody,,,,,
,Don't Let Go,,,,,
,The Night They Drove Old Dixie Down,,,,,
,Dear Prudence,,,,,
,Tangled Up In Blue,,,,,
1981/11/11,Jerry Garcia Band,Symphony Hall,,Springfield,MA,(rescheduled to 11/12 due to an illness in the band)
1981/11/12,Jerry Garcia Band,Symphony Hall,,Springfield,MA,
I:,Mission In The Rain,,,,,
,They Love Each Other,,,,,
,Valerie,,,,,
,Let It Rock,,,,,
,Tore Up Over You,,,,,
,The Harder They Come,,,,,
II:,The Way You Do The Things You Do,,,,,
,Second That Emotion,,,,,
,Russian Lullaby,,,,,
,Mystery Train,,,,,
,The Night They Drove Old Dixie Down,,,,,
,Sitting In Limbo,,,,,
,Tangled Up In Blue,,,,,
E:,How Sweet It Is,,,,,
1981/11/13,High Noon,Veterans Memorial Auditorium,,Sebastopol,CA,
1981/11/13,Jerry Garcia Band,Orpheum Theatre,,Boston,MA,(Peter Rowan opened; late show ended early due to power outage caused by a nearby fire)
